,delay,trial,model,direction,gap
2789,0,697,GC,Independence,0.0003002178720926805
2790,0,697,TE,X -> Y,0.2927704011870277
2791,0,697,LZP,Independence,25.0
2792,0,698,DPE,X -> Y,0.17030411224382427
2793,0,698,GC,Independence,0.0001543038045733003
2794,0,698,TE,X -> Y,0.2979828054119848
2795,0,698,LZP,Independence,25.0
2796,0,699,DPE,X -> Y,0.10894476770864993
2797,0,699,GC,Independence,0.002157188472535432
2798,0,699,TE,X -> Y,0.30160735949821804
2799,0,699,LZP,Independence,23.0
2800,0,700,DPE,X -> Y,0.13567719372661144
2801,0,700,GC,Independence,0.00022703780725881245
2802,0,700,TE,X -> Y,0.2988717502739723
2803,0,700,LZP,Independence,25.0
2804,0,701,DPE,X -> Y,0.14116688060884675
2805,0,701,GC,Independence,1.9131021556551832e-05
2806,0,701,TE,X -> Y,0.297697779537189
2807,0,701,LZP,X -> Y,32.0
2808,0,702,DPE,X -> Y,0.1350344951714776
2809,0,702,GC,Independence,0.013825652905825428
2810,0,702,TE,X -> Y,0.2860005653073374
2811,0,702,LZP,Independence,29.0
2812,0,703,DPE,X -> Y,0.11771245844626041
2813,0,703,GC,Independence,0.0009835973541095513
2814,0,703,TE,X -> Y,0.30953491830961466
2815,0,703,LZP,X -> Y,31.0
2816,0,704,DPE,X -> Y,0.12609007646242582
2817,0,704,GC,Independence,0.006794761596500143
2818,0,704,TE,X -> Y,0.2744202159219999
2819,0,704,LZP,Independence,24.0
2820,0,705,DPE,X -> Y,0.13715815536483233
2821,0,705,GC,Independence,6.279659345074056e-06
2822,0,705,TE,X -> Y,0.2922925989437341
2823,0,705,LZP,Independence,22.0
2824,0,706,DPE,X -> Y,0.10177194021334764
2825,0,706,GC,Independence,8.51048562827567e-05
2826,0,706,TE,X -> Y,0.2857857938870231
2827,0,706,LZP,Independence,23.0
2828,0,707,DPE,X -> Y,0.09890356488809313
2829,0,707,GC,Independence,0.0003679815565675218
2830,0,707,TE,X -> Y,0.29221244944798047
2831,0,707,LZP,X -> Y,30.0
2832,0,708,DPE,X -> Y,0.11664823012139933
2833,0,708,GC,Independence,0.0019139743722021779
2834,0,708,TE,X -> Y,0.3088942695703762
2835,0,708,LZP,Independence,22.0
2836,0,709,DPE,X -> Y,0.11889772633156326
2837,0,709,GC,Independence,9.316884416742721e-07
2838,0,709,TE,X -> Y,0.31191083391530766
2839,0,709,LZP,Independence,22.0
2840,0,710,DPE,X -> Y,0.11929804268749612
2841,0,710,GC,Independence,1.8218723115169483e-05
2842,0,710,TE,X -> Y,0.3119649917543724
2843,0,710,LZP,Independence,26.0
2844,0,711,DPE,X -> Y,0.11938615060654711
2845,0,711,GC,Independence,0.0013155730933841672
2846,0,711,TE,X -> Y,0.30341403779932996
2847,0,711,LZP,X -> Y,33.0
2848,0,712,DPE,X -> Y,0.1168736393054525
2849,0,712,GC,Independence,0.009943546485689824
2850,0,712,TE,X -> Y,0.2763238736165474
2851,0,712,LZP,Independence,28.0
2852,0,713,DPE,X -> Y,0.12873658977316962
2853,0,713,GC,Independence,0.0010181564877142224
2854,0,713,TE,X -> Y,0.27903373918669144
2855,0,713,LZP,Independence,20.0
2856,0,714,DPE,X -> Y,0.1371027087889515
2857,0,714,GC,Independence,0.010090687285659634
2858,0,714,TE,X -> Y,0.2642371791907267
2859,0,714,LZP,Independence,26.0
2860,0,715,DPE,X -> Y,0.1321796916810603
2861,0,715,GC,Independence,0.00013412711272453495
2862,0,715,TE,X -> Y,0.32299278309691765
2863,0,715,LZP,Independence,25.0
2864,0,716,DPE,X -> Y,0.10921000033461797
2865,0,716,GC,X -> Y,0.05401750697830971
2866,0,716,TE,X -> Y,0.3002912373211576
2867,0,716,LZP,Independence,22.0
2868,0,717,DPE,X -> Y,0.1190657835115086
2869,0,717,GC,Independence,2.588599372105381e-06
2870,0,717,TE,X -> Y,0.324977332336507
2871,0,717,LZP,Independence,24.0
2872,0,718,DPE,X -> Y,0.12656769740361987
2873,0,718,GC,Independence,8.731123154877712e-08
2874,0,718,TE,X -> Y,0.3090931714035692
2875,0,718,LZP,Independence,23.0
2876,0,719,DPE,X -> Y,0.10127604964380973
2877,0,719,GC,Independence,1.5146089618824303e-06
2878,0,719,TE,X -> Y,0.32312369216142445
2879,0,719,LZP,Independence,23.0
2880,0,720,DPE,X -> Y,0.12465438398295174
2881,0,720,GC,Independence,0.002209038930393095
2882,0,720,TE,X -> Y,0.30833219135830325
2883,0,720,LZP,X -> Y,30.0
2884,0,721,DPE,X -> Y,0.13268209724778762
2885,0,721,GC,Independence,0.00010740629198015846
2886,0,721,TE,X -> Y,0.3282376780939463
2887,0,721,LZP,X -> Y,28.0
2888,0,722,DPE,X -> Y,0.11868132718816578
2889,0,722,GC,X -> Y,0.06341047522612457
2890,0,722,TE,X -> Y,0.28731834326806605
2891,0,722,LZP,X -> Y,31.0
2892,0,723,DPE,X -> Y,0.12343404145389231
2893,0,723,GC,Independence,0.001314525117395846
2894,0,723,TE,X -> Y,0.26834996373382924
2895,0,723,LZP,Independence,28.0
2896,0,724,DPE,X -> Y,0.11110677724283505
2897,0,724,GC,Independence,2.2937593530017856e-05
2898,0,724,TE,X -> Y,0.2992029502720788
2899,0,724,LZP,Independence,21.0
2900,0,725,DPE,X -> Y,0.1501775224710905
2901,0,725,GC,Independence,0.0014528201181094134
2902,0,725,TE,X -> Y,0.28591413855108677
2903,0,725,LZP,Independence,17.0
2904,0,726,DPE,X -> Y,0.13100608010140677
2905,0,726,GC,Independence,5.7324311354099365e-05
2906,0,726,TE,X -> Y,0.29614386172207563
2907,0,726,LZP,Independence,21.0
2908,0,727,DPE,X -> Y,0.13196543293575255
2909,0,727,GC,Independence,0.0030780849587774017
2910,0,727,TE,X -> Y,0.2929235395542114
2911,0,727,LZP,Independence,26.0
2912,0,728,DPE,X -> Y,0.12991790732471314
2913,0,728,GC,Independence,5.004158195853663e-07
2914,0,728,TE,X -> Y,0.2986541695732482
2915,0,728,LZP,Independence,22.0
2916,0,729,DPE,X -> Y,0.1253060099353353
2917,0,729,GC,Independence,0.0005529540614462188
2918,0,729,TE,X -> Y,0.2749700889900612
2919,0,729,LZP,Independence,27.0
2920,0,730,DPE,X -> Y,0.13287747705265157
2921,0,730,GC,Independence,0.0003007610523909103
2922,0,730,TE,X -> Y,0.31180381931081996
2923,0,730,LZP,Independence,26.0
2924,0,731,DPE,X -> Y,0.0990971613399666
2925,0,731,GC,Independence,0.0316082077342312
2926,0,731,TE,X -> Y,0.29919304756136117
2927,0,731,LZP,Independence,29.0
2928,0,732,DPE,X -> Y,0.1517547424410024
2929,0,732,GC,Independence,1.565196718718547e-06
2930,0,732,TE,X -> Y,0.3307947827809537
2931,0,732,LZP,Independence,22.0
2932,0,733,DPE,X -> Y,0.12224706499377518
2933,0,733,GC,Independence,4.3314683579911194e-05
2934,0,733,TE,X -> Y,0.30633270420566255
2935,0,733,LZP,Independence,23.0
2936,0,734,DPE,X -> Y,0.11641056897102471
2937,0,734,GC,X -> Y,0.07150964892791081
2938,0,734,TE,X -> Y,0.2976569891636258
2939,0,734,LZP,Independence,27.0
2940,0,735,DPE,X -> Y,0.11994191004140746
2941,0,735,GC,Independence,0.00013421170154412194
2942,0,735,TE,X -> Y,0.2947487469771117
2943,0,735,LZP,Independence,27.0
2944,0,736,DPE,X -> Y,0.11260511862734954
2945,0,736,GC,Independence,1.1488038882646468e-06
2946,0,736,TE,X -> Y,0.31784937940252284
2947,0,736,LZP,Independence,17.0
2948,0,737,DPE,X -> Y,0.10136125018135106
2949,0,737,GC,Independence,6.601747580013158e-05
2950,0,737,TE,X -> Y,0.30732146931820314
2951,0,737,LZP,Independence,23.0
2952,0,738,DPE,X -> Y,0.09431577999001511
2953,0,738,GC,Independence,1.67134747386308e-05
2954,0,738,TE,X -> Y,0.32285996825271035
2955,0,738,LZP,Independence,25.0
2956,0,739,DPE,X -> Y,0.11994973365933849
2957,0,739,GC,Independence,5.0825425505779215e-08
2958,0,739,TE,X -> Y,0.28606986359499553
2959,0,739,LZP,Independence,25.0
2960,0,740,DPE,X -> Y,0.11678798583613131
2961,0,740,GC,Independence,9.29577392763821e-07
2962,0,740,TE,X -> Y,0.3263474447474258
2963,0,740,LZP,Independence,22.0
2964,0,741,DPE,X -> Y,0.10083539262103539
2965,0,741,GC,Independence,0.0001006329713244532
2966,0,741,TE,X -> Y,0.2894206502069989
2967,0,741,LZP,Independence,27.0
2968,0,742,DPE,X -> Y,0.10171097120997218
2969,0,742,GC,Independence,6.083467780506322e-07
2970,0,742,TE,X -> Y,0.3063694116012145
2971,0,742,LZP,Independence,20.0
2972,0,743,DPE,X -> Y,0.11960081081477959
2973,0,743,GC,Independence,1.2043299000737708e-08
2974,0,743,TE,X -> Y,0.31567738601538453
2975,0,743,LZP,Independence,21.0
2976,0,744,DPE,X -> Y,0.10712192739635981
2977,0,744,GC,Independence,0.0012351438065782787
2978,0,744,TE,X -> Y,0.32212644573703114
2979,0,744,LZP,X -> Y,29.0
2980,0,745,DPE,X -> Y,0.12585458529599167
2981,0,745,GC,Independence,9.322366331148374e-08
2982,0,745,TE,X -> Y,0.3148244399349247
2983,0,745,LZP,Independence,22.0
2984,0,746,DPE,X -> Y,0.13594135262072085
2985,0,746,GC,Independence,6.286890288286662e-08
2986,0,746,TE,X -> Y,0.30653838060427513
2987,0,746,LZP,Independence,25.0
2988,0,747,DPE,X -> Y,0.10273142468209984
2989,0,747,GC,Independence,0.0030425436147123817
2990,0,747,TE,X -> Y,0.3200998291490368
2991,0,747,LZP,Independence,24.0
2992,0,748,DPE,X -> Y,0.14602468626843274
2993,0,748,GC,Independence,0.001271504368486026
2994,0,748,TE,X -> Y,0.2737743681457989
2995,0,748,LZP,Independence,26.0
2996,0,749,DPE,X -> Y,0.10263759169051037
2997,0,749,GC,Independence,5.961347982189394e-06
2998,0,749,TE,X -> Y,0.33109111326235063
2999,0,749,LZP,Independence,22.0
3000,0,750,DPE,X -> Y,0.1191734631317096
3001,0,750,GC,Independence,0.0018057005568633425
3002,0,750,TE,X -> Y,0.2968073137634601
3003,0,750,LZP,X -> Y,35.0
3004,0,751,DPE,X -> Y,0.1185139491476796
3005,0,751,GC,Independence,2.3753448943929593e-06
3006,0,751,TE,X -> Y,0.31773377311227474
3007,0,751,LZP,Independence,21.0
3008,0,752,DPE,X -> Y,0.1255218964535743
3009,0,752,GC,X -> Y,0.06078161725071528
3010,0,752,TE,X -> Y,0.28417235063784246
3011,0,752,LZP,Independence,28.0
3012,0,753,DPE,X -> Y,0.16502798839634203
3013,0,753,GC,Independence,0.00014446642026435448
3014,0,753,TE,X -> Y,0.27980841367118603
3015,0,753,LZP,Independence,23.0
3016,0,754,DPE,X -> Y,0.11113639629390368
3017,0,754,GC,Independence,4.7425308032595127e-08
3018,0,754,TE,X -> Y,0.3098688893415016
3019,0,754,LZP,Independence,21.0
3020,0,755,DPE,X -> Y,0.09256483080227755
3021,0,755,GC,Independence,1.0238750757771276e-07
3022,0,755,TE,X -> Y,0.3062856039563905
3023,0,755,LZP,Independence,26.0
3024,0,756,DPE,X -> Y,0.15144306326595447
3025,0,756,GC,Independence,0.0007136850578947733
3026,0,756,TE,X -> Y,0.31298271270322353
3027,0,756,LZP,Independence,21.0
3028,0,757,DPE,X -> Y,0.1165785692689482
3029,0,757,GC,X -> Y,0.1836758749449739
3030,0,757,TE,X -> Y,0.2793471805957313
3031,0,757,LZP,Independence,30.0
3032,0,758,DPE,X -> Y,0.12118660896417818
3033,0,758,GC,Independence,0.0020665804045015583
3034,0,758,TE,X -> Y,0.2857415245725562
3035,0,758,LZP,Independence,23.0
3036,0,759,DPE,X -> Y,0.1475574000203913
3037,0,759,GC,Independence,3.528414554097932e-05
3038,0,759,TE,X -> Y,0.30321202425865856
3039,0,759,LZP,Independence,26.0
3040,0,760,DPE,X -> Y,0.13133320326860584
3041,0,760,GC,Independence,5.689670508316878e-05
3042,0,760,TE,X -> Y,0.2581298661304331
3043,0,760,LZP,Independence,33.0
3044,0,761,DPE,X -> Y,0.11695224936226045
3045,0,761,GC,Independence,5.461357717382705e-06
3046,0,761,TE,X -> Y,0.3205542848375607
3047,0,761,LZP,Independence,26.0
3048,0,762,DPE,X -> Y,0.12742871144569126
3049,0,762,GC,Independence,0.0013841687372430735
3050,0,762,TE,X -> Y,0.29189599391488724
3051,0,762,LZP,Independence,26.0
3052,0,763,DPE,X -> Y,0.10778522802074145
3053,0,763,GC,Independence,0.005046635609207822
3054,0,763,TE,X -> Y,0.309106819432577
3055,0,763,LZP,Independence,21.0
3056,0,764,DPE,X -> Y,0.12366075652011471
3057,0,764,GC,Independence,7.839234036438725e-05
3058,0,764,TE,X -> Y,0.2926237630353384
3059,0,764,LZP,Independence,28.0
3060,0,765,DPE,X -> Y,0.1270896841927121
3061,0,765,GC,Independence,1.1552747145979925e-05
3062,0,765,TE,X -> Y,0.3137595640359746
3063,0,765,LZP,Independence,26.0
3064,0,766,DPE,X -> Y,0.10906087635906742
3065,0,766,GC,Independence,0.0032325182451466046
3066,0,766,TE,X -> Y,0.301946079252887
3067,0,766,LZP,X -> Y,30.0
3068,0,767,DPE,X -> Y,0.12276502029898649
3069,0,767,GC,Independence,1.7941333141338456e-05
3070,0,767,TE,X -> Y,0.311809078189763
3071,0,767,LZP,Independence,22.0
3072,0,768,DPE,X -> Y,0.11162275291376243
3073,0,768,GC,Independence,1.793670928664553e-05
3074,0,768,TE,X -> Y,0.29623051083719554
3075,0,768,LZP,Independence,23.0
3076,0,769,DPE,X -> Y,0.09870249136378441
3077,0,769,GC,Independence,0.0002386391647349165
3078,0,769,TE,X -> Y,0.2916981683710204
3079,0,769,LZP,Independence,26.0
3080,0,770,DPE,X -> Y,0.12273501265747112
3081,0,770,GC,Independence,0.0002789705957655679
3082,0,770,TE,X -> Y,0.28944806306842247
3083,0,770,LZP,X -> Y,31.0
3084,0,771,DPE,X -> Y,0.13504431353627958
3085,0,771,GC,Independence,2.9250275368455475e-05
3086,0,771,TE,X -> Y,0.2873996205256784
3087,0,771,LZP,Independence,28.0
3088,0,772,DPE,X -> Y,0.15447911016015986
3089,0,772,GC,Independence,8.24335988542512e-07
3090,0,772,TE,X -> Y,0.28929636638734946
3091,0,772,LZP,Independence,25.0
3092,0,773,DPE,X -> Y,0.12894127930636173
3093,0,773,GC,Independence,0.01083019067163641
3094,0,773,TE,X -> Y,0.2959305296389766
3095,0,773,LZP,Independence,28.0
3096,0,774,DPE,X -> Y,0.11950243903048162
3097,0,774,GC,Independence,4.452416584158219e-07
3098,0,774,TE,X -> Y,0.2919879853043458
3099,0,774,LZP,Independence,28.0
3100,0,775,DPE,X -> Y,0.13057653444612194
3101,0,775,GC,Independence,8.332138941083438e-11
3102,0,775,TE,X -> Y,0.34070913350911824
3103,0,775,LZP,Independence,19.0
3104,0,776,DPE,X -> Y,0.13016937634820708
3105,0,776,GC,Independence,0.0004153958366368436
3106,0,776,TE,X -> Y,0.2912937123477781
3107,0,776,LZP,Independence,26.0
3108,0,777,DPE,X -> Y,0.10332354095086116
3109,0,777,GC,Independence,0.00018956013282239758
3110,0,777,TE,X -> Y,0.28913513549443576
3111,0,777,LZP,Independence,27.0
3112,0,778,DPE,X -> Y,0.14305687804185485
3113,0,778,GC,Independence,0.0011826590541487696
3114,0,778,TE,X -> Y,0.33381335134164986
3115,0,778,LZP,X -> Y,26.0
3116,0,779,DPE,X -> Y,0.12798550193822994
3117,0,779,GC,Independence,1.4602850508694824e-05
3118,0,779,TE,X -> Y,0.2861172685602847
3119,0,779,LZP,X -> Y,32.0
3120,0,780,DPE,X -> Y,0.09998163999591628
3121,0,780,GC,Independence,4.7808546733726696e-08
3122,0,780,TE,X -> Y,0.3209240327586246
3123,0,780,LZP,Independence,24.0
3124,0,781,DPE,X -> Y,0.13904832836706194
3125,0,781,GC,Independence,0.0005929693235993683
3126,0,781,TE,X -> Y,0.31289563980550283
3127,0,781,LZP,X -> Y,27.0
3128,0,782,DPE,X -> Y,0.11787099057363688
3129,0,782,GC,Independence,5.388456182912408e-07
3130,0,782,TE,X -> Y,0.32074414149238517
3131,0,782,LZP,Independence,20.0
3132,0,783,DPE,X -> Y,0.0994529982831759
3133,0,783,GC,Independence,3.951576582891088e-06
3134,0,783,TE,X -> Y,0.350006068018034
3135,0,783,LZP,X -> Y,24.0
3136,0,784,DPE,X -> Y,0.08923307658890436
3137,0,784,GC,Independence,8.353881384488353e-06
3138,0,784,TE,X -> Y,0.32062814239486764
3139,0,784,LZP,Independence,19.0
3140,0,785,DPE,X -> Y,0.1089230477093504
3141,0,785,GC,Independence,5.50338042256445e-06
3142,0,785,TE,X -> Y,0.31549799303514064
3143,0,785,LZP,Independence,24.0
3144,0,786,DPE,X -> Y,0.1284343898658537
3145,0,786,GC,Independence,0.0006374256303033507
3146,0,786,TE,X -> Y,0.2582072774017589
3147,0,786,LZP,X -> Y,35.0
3148,0,787,DPE,X -> Y,0.10145799403979473
3149,0,787,GC,Independence,2.574862985347523e-05
3150,0,787,TE,X -> Y,0.2981322530368972
3151,0,787,LZP,Independence,28.0
3152,0,788,DPE,X -> Y,0.1009909719114705
3153,0,788,GC,Independence,7.370738556930275e-05
3154,0,788,TE,X -> Y,0.31894587255083756
3155,0,788,LZP,Independence,21.0
3156,0,789,DPE,X -> Y,0.10549426146556075
3157,0,789,GC,Independence,1.7878352549226396e-07
3158,0,789,TE,X -> Y,0.3010418831279134
3159,0,789,LZP,Independence,23.0
3160,0,790,DPE,X -> Y,0.14454501714226942
3161,0,790,GC,Independence,0.002286518162632262
3162,0,790,TE,X -> Y,0.31762029094355093
3163,0,790,LZP,Independence,25.0
3164,0,791,DPE,X -> Y,0.13834483949273513
3165,0,791,GC,Independence,0.005107813412384975
3166,0,791,TE,X -> Y,0.2721855706906649
3167,0,791,LZP,Independence,31.0
3168,0,792,DPE,X -> Y,0.1255990173578972
3169,0,792,GC,Independence,0.0012235365088686756
3170,0,792,TE,X -> Y,0.29530114443961575
3171,0,792,LZP,Independence,26.0
3172,0,793,DPE,X -> Y,0.13417068684515965
3173,0,793,GC,Independence,4.645049493403597e-06
3174,0,793,TE,X -> Y,0.2858222902258482
3175,0,793,LZP,Independence,27.0
3176,0,794,DPE,X -> Y,0.1341990111672203
3177,0,794,GC,Independence,0.00024966260441075267
3178,0,794,TE,X -> Y,0.30117703629566017
3179,0,794,LZP,Independence,21.0
3180,0,795,DPE,X -> Y,0.12783049772480046
3181,0,795,GC,X -> Y,0.05506668705148465
3182,0,795,TE,X -> Y,0.273493858852117
3183,0,795,LZP,Independence,29.0
3184,0,796,DPE,X -> Y,0.13032467857967212
3185,0,796,GC,Independence,0.00032188860375445674
3186,0,796,TE,X -> Y,0.31112987095387734
3187,0,796,LZP,Independence,24.0
3188,0,797,DPE,X -> Y,0.13865231145646864
3189,0,797,GC,Independence,0.008427675625404623
3190,0,797,TE,X -> Y,0.3073415985468574
3191,0,797,LZP,Independence,26.0
3192,0,798,DPE,X -> Y,0.13149622503115097
3193,0,798,GC,Independence,1.2494560785544053e-06
3194,0,798,TE,X -> Y,0.29795705160860764
3195,0,798,LZP,Independence,21.0
3196,0,799,DPE,X -> Y,0.12700761281340928
3197,0,799,GC,Independence,0.001297201279775853
3198,0,799,TE,X -> Y,0.2856426068198107
3199,0,799,LZP,Independence,28.0
3200,0,800,DPE,X -> Y,0.12736870949942763
3201,0,800,GC,Independence,0.00012260875823562857
3202,0,800,TE,X -> Y,0.2880494725274862
3203,0,800,LZP,Independence,24.0
3204,0,801,DPE,X -> Y,0.14975242508116407
3205,0,801,GC,Independence,0.0005155515366739242
3206,0,801,TE,X -> Y,0.3027964836505073
3207,0,801,LZP,Independence,26.0
3208,0,802,DPE,X -> Y,0.11123775627302379
3209,0,802,GC,Independence,0.0012932989792708734
3210,0,802,TE,X -> Y,0.28439585862852745
3211,0,802,LZP,Independence,23.0
3212,0,803,DPE,X -> Y,0.1503637254988747
3213,0,803,GC,Independence,4.2494952759623234e-05
3214,0,803,TE,X -> Y,0.29287902060778787
3215,0,803,LZP,X -> Y,32.0
3216,0,804,DPE,X -> Y,0.12407318569707852
3217,0,804,GC,X -> Y,0.054494867725196114
3218,0,804,TE,X -> Y,0.2960547755568246
3219,0,804,LZP,Independence,27.0
3220,0,805,DPE,X -> Y,0.10333339091231848
3221,0,805,GC,Independence,6.982188624069397e-05
3222,0,805,TE,X -> Y,0.3470618557511133
3223,0,805,LZP,Independence,22.0
3224,0,806,DPE,X -> Y,0.11847734175072136
3225,0,806,GC,Independence,9.517478988416917e-06
3226,0,806,TE,X -> Y,0.31750142762113176
3227,0,806,LZP,Independence,24.0
3228,0,807,DPE,X -> Y,0.1194572573993355
3229,0,807,GC,Independence,8.575855914634263e-06
3230,0,807,TE,X -> Y,0.32415440249769945
3231,0,807,LZP,Independence,24.0
3232,0,808,DPE,X -> Y,0.11713398853168368
3233,0,808,GC,Independence,0.019243599102314615
3234,0,808,TE,X -> Y,0.28233498300890914
3235,0,808,LZP,Independence,25.0
3236,0,809,DPE,X -> Y,0.1349443161035659
3237,0,809,GC,Independence,0.00018112861916472334
3238,0,809,TE,X -> Y,0.2987008122519063
3239,0,809,LZP,Independence,23.0
3240,0,810,DPE,X -> Y,0.12534516259717443
3241,0,810,GC,Independence,5.810985679290031e-07
3242,0,810,TE,X -> Y,0.3257225176521673
3243,0,810,LZP,Independence,21.0
3244,0,811,DPE,X -> Y,0.1306025298185308
3245,0,811,GC,Independence,0.004751685494047573
3246,0,811,TE,X -> Y,0.3117759299731235
3247,0,811,LZP,Independence,24.0
3248,0,812,DPE,X -> Y,0.0855576946126783
3249,0,812,GC,Independence,2.15119163864272e-05
3250,0,812,TE,X -> Y,0.3381589000484772
3251,0,812,LZP,Independence,23.0
3252,0,813,DPE,X -> Y,0.13214619401419025
3253,0,813,GC,Independence,0.0103306634489764
3254,0,813,TE,X -> Y,0.25996888420054587
3255,0,813,LZP,Independence,28.0
3256,0,814,DPE,X -> Y,0.11820331561223915
3257,0,814,GC,Independence,3.6811206459726814e-05
3258,0,814,TE,X -> Y,0.28780190704624786
3259,0,814,LZP,Independence,28.0
3260,0,815,DPE,X -> Y,0.11481269019171961
3261,0,815,GC,Independence,0.00024760287633174
3262,0,815,TE,X -> Y,0.2999078296360854
3263,0,815,LZP,X -> Y,30.0
3264,0,816,DPE,X -> Y,0.11023437937435049
3265,0,816,GC,Independence,4.8673249286364315e-06
3266,0,816,TE,X -> Y,0.29746303817130554
3267,0,816,LZP,Independence,25.0
3268,0,817,DPE,X -> Y,0.1696517857560662
3269,0,817,GC,Independence,0.0007794668928413543
3270,0,817,TE,X -> Y,0.29300188737203625
3271,0,817,LZP,Independence,21.0
3272,0,818,DPE,X -> Y,0.1266537872153169
3273,0,818,GC,Independence,0.013342778068998841
3274,0,818,TE,X -> Y,0.2776165511683686
3275,0,818,LZP,Independence,22.0
3276,0,819,DPE,X -> Y,0.11697774687482537
3277,0,819,GC,Independence,6.392905770453932e-07
3278,0,819,TE,X -> Y,0.3008863522392342
3279,0,819,LZP,X -> Y,28.0
3280,0,820,DPE,X -> Y,0.10369458354067307
3281,0,820,GC,Independence,0.0001299113612829622
3282,0,820,TE,X -> Y,0.3169446859219519
3283,0,820,LZP,X -> Y,27.0
3284,0,821,DPE,X -> Y,0.09372574721337922
3285,0,821,GC,Independence,6.898337019765772e-06
3286,0,821,TE,X -> Y,0.2845368947224302
3287,0,821,LZP,X -> Y,30.0
3288,0,822,DPE,X -> Y,0.11240110978703727
3289,0,822,GC,Independence,4.076508980457768e-06
3290,0,822,TE,X -> Y,0.2892520265982494
3291,0,822,LZP,X -> Y,29.0
3292,0,823,DPE,X -> Y,0.10136704005284558
3293,0,823,GC,Independence,1.0486237763412874e-06
3294,0,823,TE,X -> Y,0.3070184791261825
3295,0,823,LZP,Independence,24.0
3296,0,824,DPE,X -> Y,0.11788377917966
3297,0,824,GC,Independence,0.00029521817631394785
3298,0,824,TE,X -> Y,0.2870729068761761
3299,0,824,LZP,Independence,29.0
3300,0,825,DPE,X -> Y,0.10513147643045978
3301,0,825,GC,Independence,7.565832065546526e-05
3302,0,825,TE,X -> Y,0.30185967565411653
3303,0,825,LZP,Independence,19.0
3304,0,826,DPE,X -> Y,0.13931750870487164
3305,0,826,GC,Independence,4.967965158499594e-05
3306,0,826,TE,X -> Y,0.31704655218763383
